npsn,name
20329852,SMKS BHAKTI KARYA TEGAL
20329862,SMKS DHARMA WIRAWAN PUTERA
20330038,SMKS MUHAMMADIYAH RANDUBLATUNG
20330040,SMKS NU TUNJUNGAN
20330115,SMK ANNURANIYAH SULANG
20330116,SMK MUHAMMADIYAH GUNEM
20330117,SMK MUHAMMADIYAH PAMOTAN
20330130,SMK NU PAMOTAN
20330131,SMK UMAR FATAH
20330219,SMK NEGERI 2 JEPARA
20330290,SMKS BINA KARYA 2 KARANGANYAR
20330292,SMKS CIPTA KARYA PREMBUN
20330296,SMKS MAARIF 1 KEBUMEN
20330305,SMKS MUHAMMADIYAH AYAH
20330306,SMKS MUHAMMADIYAH KEBUMEN
20330310,SMKS MUHAMMADIYAH SADANG
20330315,SMKS PEMBANGUNAN 1 KUTOWINANGUN
20330317,SMKS PLUS NURURROHMAH
20330328,SMKS YAPEK GOMBONG
20330441,SMKS BAKTI PURWOKERTO
20330443,SMKS DIPONEGORO 1 PURWOKERTO
20330448,SMKS MAARIF NU 1 CILONGOK
20330450,SMKS MAARIF NU 1 WANGON
20330452,SMKS MARDIKENYA PURWOKERTO
20330454,SMKS MUHAMMADIYAH 1 PURWOKERTO
20330460,SMKN 2 BANYUMAS
20330461,SMKN 3 PURWOKERTO
20330462,SMKS PPRQ KEMRANJEN
20330463,SMKS PURNAMA 2 BANYUMAS
20330465,SMKS SWAGAYA 1 PURWOKERTO
20330469,SMKS TERPADU WIDYATAMA KEBASEN
20330923,SMKS TRISAKTI
20330955,SMKS PANCASILA SALATIGA
20331098,SMKS LENTERA KENDAL
20331566,SMKS MAARIF TEGALREJO
20331829,SMKS ANALIS KESEHATAN NASIONAL SURAKARTA
20331919,SMK ANTONIUS
20331920,SMK CINDE
20331921,SMK DIAN KARTIKA
20331922,SMK GEDONGSONGO
20331923,SMK GRAFIKA BHAKTI NUSANTARA
20331924,SMK IBU KARTINI
20331925,SMK IPTEK TUGU SUHARTO
20331926,SMK KIMIA INDUSTRI THERESIANA
20331928,SMK PALEBON
20331929,SMK PANDANARAN
20331930,SMK PELAYARAN
20331932,SMK PERINTIS 29 01
20331933,SMK PL TARCISIUS 1
20331938,SMK TEUKU UMAR
20331939,SMK TEXMACO
20331954,SMKS TAKHASSUS AL QURAN WONOSOBO
20331981,SMKS SATYA PERSADA
20332519,SMK WIRA BAHARI
20337605,SMK YAYASAN PHARMASI
20337649,SMKS PANCASILA 8 SLOGOHIMO
20337801,SMKS MUHAMADIYAH PONTREN IMAM SYUHODO
20337802,SMKN 3 SUKOHARJO
20337807,SMK TUNAS NUSANTARA JATEN
20337809,SMK WIDYA TARUNA
20337814,SMKS KESDAM IV/DIPONEGORO
20337887,SMKN 1 PUNGGELAN
20338139,SMKN 1 DUKUHTURI
20338231,SMKS MUHAMMADIYAH SUMPIUH
20338294,SMKN 3 KUDUS
20338312,SMKN 1 WONOSEGORO
20338341,SMKS DARUL FALAH GUBUG
20338406,SMKS AL MUSTAMIDIYYAH LARANGAN
20338407,SMKS MAARIF NU 01 BANTARKAWUNG
20338409,SMKS MUHAMMADIYAH BANTARKAWUNG
20338410,SMKS MUHAMMADIYAH PAGUYANGAN
20338411,SMKS PUSPONEGORO TANJUNG
20338430,SMK NASIONAL SIDAREJA
20338431,SMK SRIWIJAYA KARANGPUCUNG
20338436,SMK ASSALAMAH PATI
20338518,SMKS GAJAH MUNGKUR 2 GIRITONTRO
20338523,SMKS PANCASILA 3 BATURETNO
20338847,SMKS MUHAMMADIYAH PURWODADI
20338849,SMKN 4 PURWOREJO
20338850,SMKS NURUSSALAF KEMIRI
20338851,SMKS PATRIOT PITURUH
20338920,SMK NEGERI 1 SRAGI
20339028,SMK BHINA TUNAS BHAKTI JUWANA
20339034,SMK MUHAMMADIYAH 2 TAYU
20339040,SMK NEGERI 2 PATI
20339041,SMK NEGERI 3 PATI
20340340,SMKS PONTREN DARUSSALAM DEMAK
20340341,SMKS MIFTAHUL ULUM BOARDING SCHOOL
20340342,SMKS NURUL MUSHTHOFA
20340348,SMK NEGERI TEMBARAK
20340680,SMKS PARIWISATA LIBERTY PEMALANG
20340722,SMK NUSAPUTERA 1
20340771,SMK  AL ITTIHAD BRINGIN
20340806,SMKS MIFTAHUSSHOLIHIN SIGALUH
20340817,SMKS DARUNNAJAH BANJARNEGARA
20341137,SMK KRISTEN TERANG BANGSA
20341142,SMKS TEKNO SA SURAKARTA
20341187,SMK KARTIKA NUSANTARA
20341188,SMKS DARMA LESTARI
20341221,SMK TARUNA BANGSA
20341245,SMKS MUHAMMADIYAH KUNDURAN
20341263,SMK TRIATMA JAYA
20341315,SMKS AL GHAZALI MIRIT
20341328,SMK ROBBI RODLIYYA
20341349,SMKS DUTA KARYA
20341355,SMKS AL MADANI
20341356,SMK PIKA
20341364,SMKS KARYA MEDIA TIRTOMOYO
20341365,SMK HISBA BUANA
20341371,SMKS DARUL FALAH AL MASOEMIYAH
20341388,SMKS AL KAUTSARIYYAH
20341391,SMKS PEMBANGUNAN MRANGGEN
20341403,SMK BINA UMAT SIWALAN
20341436,SMK ISLAM AL HAKIM AL FITROH
20341441,SMKS ISLAM MANBAUL ULUM
20341442,SMK NEGERI 1 KALINYAMATAN
20341443,SMKS TERPADU DARUL ULUM
20341514,SMKS MUHAMMADIYAH PURWOREJO
20343648,SMKS BINA NUSA SLAWI
20344557,SMK GANESA SATRIA 4 KEDU
20344559,SMK NEGERI BANSARI
20344570,SMK NEGERI PRINGSURAT
20345174,SMKS NU 05 KALIWUNGU SELATAN
20346709,SMKS GEMA NUSANTARA
20347320,SMKN 1 PURWOJATI
20347811,SMK SUDIRMAN
20347833,SMK NU ROUDLOTUL FURQON
20347834,SMK MUHAMMADIYAH SUMOWONO
20349403,SMK MAARIF NU DORO
20349408,SMK ISLAMIYYAH SAPUGARUT
20350352,SMKS NASIONAL DUKUHTURI
20350561,SMKS MAARIF 01 KARANGKOBAR
20350570,SMKS NU MAARIF 2 KUDUS
20350703,SMKS DIPONEGORO BANYUPUTIH
20350717,SMKS PGRI KUNDURAN
20350722,SMK BARA TRIKORA II PAGUYANGAN
20350724,SMKS MUHAMMADIYAH WANASARI
20350727,SMK MAARIF NU 02 BANTARKAWUNG
20350842,SMK MUHAMMADIYAH LASEM
20351247,SMKS TUNAS HARAPAN PLUPUH
20351974,SMKS IGNATIUS SLAMET RIYADI
20353726,SMKS AL SYAIRIYAH LIMPUNG
20353814,SMK PELAYARAN AKPELNI
20353872,SMK KANISIUS BHARATA
20353873,SMK WIHDATUL UMMAH
20353879,SMKN JENAWI
20353982,SMKS KARYA TEKNOLOGI
20354035,SMKS MUHAMMADIYAH UNDAAN KUDUS
20354059,SMKS TERPADU ASH SHIDIQIYYAH
20354085,SMK ASKHABUL KAHFI
20354267,SMKS MUHAMMADIYAH LEBAKSIU
20354488,SMKS MUHAMMADIAH 9 GONDANG
20354529,SMKS MUHAMMADIYAH I TARUB
20354541,SMKS ASSALAFIYAH
20356179,SMKS ISLAM SALAFIYAH KERTANEGARA PURBALINGGA
20356185,SMKN 1 KEMANGKON
20360175,SMK HUSADA NUSANTARA
20360242,SMKS NAWA KARTIKA
20360366,SMKS BHINNEKA KARYA 6 SIMO
20360369,SMK NEGERI 1 PABELAN
20360373,SMKS ASY SYAIROZI BONANG
20360387,SMK NURUL BARQI
20360406,SMKN KEBASEN
20360426,SMK DIPONEGORO
20360492,SMKS ISLAM JEPARA
20360493,SMKS MUHAMMADIYAH 02 JEPARA
20360521,SMKS AL ISLAM KARANGTENGAH
20360575,SMK AR RAHMAN WATUSALAM
20360578,SMKS TUNAS CAWAS
20360582,SMK MUHAMMADIYAH TALUN
20360587,SMK KARYA MANDIRI NU GARUNG
20360629,SMKS SOEDIRMAN PURBALINGGA
20360637,SMK SPP KANISIUS AMBARAWA
20360643,SMK MUHAMMADIYAH 3 SUKOLILO
20360644,SMKS MUHAMMADIYAH 2 WONOSOBO
20360658,SMKS FARMASI BHAKTI HUSADA KARANGANYAR
20360954,SMKN 6 SUKOHARJO
20360962,SMKS MUHAMMADIYAH PONPES KUDUS
20361212,SMKS SATYA BHAKTI ILMU GROBOGAN
20361626,SMKS MAARIF NU 1 JATINEGARA
20361878,SMKS AL MUSTAWA
20362013,SMKS ISLAM SUDIRMAN ANDONG
20362025,SMKS CITRA BANGSA MANDIRI PURWOKERTO
20362080,SMK NAHDLATUL ULAMA TEMANGGUNG
20362081,SMK ANWARUS SOLICHIN KRANGGAN
20362082,SMK MUTIARA MANDIRI TEMANGGUNG
20362087,SMK ASSHODIQIYAH
20362088,SMKS PELITA BANGSA SUMBERLAWANG
20362103,SMKS AL ISLAH PLUS AMPELGADING
20362113,SMKS MAARIF NU NUSAHADA REBAN
20362119,SMK PELAYARAN WIRA SAMUDERA
20362121,SMK BINA NUSANTARA MANDIRI BISMA
20362128,SMK ISLAMIC CENTRE BAITURRAHMAN
20362141,SMKS MUHAMMADIYAH 1 CEPER
20362274,SMKS FARMASI PERMATA MEDIKA TALANG
20362290,SMKS ISLAM RANDUDONGKAL
20362362,SMKS BINA MANDIRI PURWAREJA KLAMPOK
20362365,SMK KESEHATAN BINA MANDIRI
20362369,SMKS PANCA BHAKTI RAKIT
20362388,SMKS MUHAMMADIYAH 3 PUCANG GADING
20362399,SMKS MAARIF NU 2 SIRAMPOG
20362557,SMKS KESEHATAN MEDIKA FARMA PETARUKAN
20362607,SMKS MUHAMMADIYAH NGAWEN
20362748,SMK TARUNA FARMA
20362772,SMKS MUHAMMADIYAH 3 WONOSOBO
20362774,SMKS NU KEJAJAR
20362790,SMKS AL ANWAR MAYONG
20362796,SMKS MUHAMMADIYAH MAYONG
20362798,SMKS ISLAM AL HIKMAH 2
20362802,SMKS MA ARIF NU 2 PAGUYANGAN
20362809,SMKS AGRIBISNIS
20362811,SMKS AL HABIBATAIN
20364869,SMKS KESEHATAN DONOHUDAN
20364883,SMK KARYA TEKNIKA
20364886,SMKS AL GHOZALI
20364890,SMKS WIDYA KUTOARJO
20364900,SMKS TAMAN KARYA SUBAH
20400370,SMK TUJUH BELAS BANTUL
20400386,SMK NASIONAL BANTUL
20400387,SMK DARMA BHAKTI SEDAYU
20400401,SMK PARIWISATA BANTUL
20400416,SMK NEGERI 1 BANTUL
20400417,SMK NEGERI 3 KASIHAN
20400420,SMK NEGERI 1 SEWON
20400421,SMK PUTRA TAMA BANTUL
20400438,SMK INDONESIA YIPK BANTUL
20400452,SMK MUHAMMADIYAH KRETEK
20402093,SMK MUHAMMADIYAH 1 PLAYEN
20402097,SMK AL HIKMAH GUBUKRUBUH
20402109,SMK AL HIKMAH KARANGMOJO
20402781,SMK BOPKRI SAMIGALUH
20402787,SMK NEGERI 1 NANGGULAN
20402788,SMK NEGERI 1 PENGASIH
20402791,SMK PGRI 1 SENTOLO
20402792,SMK YPKK 1 KULON PROGO
20402812,SMK BOPKRI 1 SENTOLO
20402814,SMK MUHAMMADIYAH 2 LENDAH
20402815,SMK MUHAMMADIYAH 2 WATES
20402816,SMK NEGERI 1 TEMON
20402819,SMK VETERAN WATES
20402829,SMK MAARIF 1 WATES
20402835,SMK MAARIF 1 NANGGULAN
20402836,SMK MUHAMMADIYAH 1 LENDAH
20402838,SMK MUHAMMADIYAH 3 WATES
20402839,SMK MUHAMMADIYAH 1 SENTOLO
20402842,SMK TAMAN SISWA NANGGULAN
20403280,SMKN 2 YOGYAKARTA
20403283,SMKN 5 YOGYAKARTA
20403285,SMKS MUHAMMADIYAH 1 YOGYAKARTA
20403290,SMKS KOPERASI YOGYAKARTA
20404075,SMK YPKK 2 KULON PROGO
20404180,SMKN 1 YOGYAKARTA
20404181,SMKN 3 YOGYAKARTA
20404182,SMKN 6 YOGYAKARTA
20407363,SMK NEGERI 1 PANJATAN
20407396,SMK MAARIF 3 WATES
20407412,SMKN TEPUS
20407421,SMK MUHAMMADIYAH GALUR
20407435,SMK DOMINIKUS WONOSARI
20408005,SMK MAARIF 1 PIYUNGAN
20408201,SMK GOTONG ROYONG SEMIN
20409840,SMK DARUL ULUM MUHAMMADIYAH GALUR
20500411,SMKS PGRI 1 GRESIK
20500412,SMKN 1 SIDAYU GRESIK
20500416,SMKS MASKUMAMBANG 2 DUKUN
20500422,SMKS SEMEN GRESIK
20500423,SMKN 1 CERME GRESIK
20500424,SMKS MUHAMMADIYAH 1 GRESIK
20500425,SMKS KARYA BHAKTI GRESIK
20500446,SMKS DHARMA WANITA GRESIK
20500447,SMKS YPI DARUSSALAM 2 CERME
20500467,SMKS TARUNA JAYA GRESIK
20500468,SMKS SUNAN GIRI GRESIK
20500470,SMKS HIDAYATUL UMMAH
20501695,SMKN 2 BUDURAN
20501707,SMKS YPM 11 WONOAYU
20501710,SMKS WARU SIDOARJO
20501711,SMKS TPI GEDANGAN SIDOARJO
20501713,SMKS NUSANTARA PORONG
20501714,SMKN 3 BUDURAN SIDOARJO
20501715,SMKN 1 SIDOARJO
20501716,SMKS KRIAN 2 SIDOARJO
20501718,SMKS A YANI BALONGBENDO
20501720,SMKN 1 BUDURAN SIDOARJO
20502706,SMKN 1 PUNGGING
20502709,SMKS PAHLAWAN MOJOSARI
20502732,SMKS SULTAN AGUNG KEMLAGI
20503375,SMK NEGERI 1 JOMBANG
20503381,SMK SULTAN AGUNG 1 TEBUIRENG
20503382,SMK SATRIA BARENG
20503405,SMK 10 NOPEMBER JOMBANG
20503420,SMK BISRI SYANSURI JOMBANG
20503427,SMK PANCASILA MOJOWARNO
20503428,SMK PALAPA NGORO
20504380,SMKS MADINATUL ULUM
20504482,SMKN 2 BOJONEGORO
20504483,SMKN TEMAYANG
20504501,SMKS HIDAYATUL MUBTADIIEN
20505020,SMKS ISLAM DWI SAKTI BANGILAN
20505024,SMKN JATIROGO
20505025,SMKN 2 TUBAN
20505026,SMKN 1 TUBAN
20505033,SMKS PELAYARAN MUHAMMADIYAH TUBAN
20505034,SMKS PELAYARAN KRISTEN TUBAN
20506245,SMKS NU 1 BABAT
20507696,SMKS PGRI 2 MEJAYAN
20507700,SMKS MUHAMMADIYAH 3 DOLOPO
20507701,SMKS SANTO YUSUP
20507702,SMKS GAJAH MADA MEJAYAN
20507703,SMKS WIJAYA KUSUMA DAGANGAN
20507716,SMKS KORPRI UTERAN
20508452,SMKS WIYATA DHARMA WALIKUKUN
20508468,SMKN 1 NGAWI
20508486,SMK KARYA PEMBANGUNAN 1 PARON
20508488,SMKS 10 NOVEMBER
20509294,SMKN 1 MAGETAN
20509296,SMKS YOSONEGORO
20509298,SMKS PSM 1 KAWEDANAN
20509324,SMKS PSM 2 TAKERAN
20509325,SMKS PSM 2 KAWEDANAN
20509326,SMKS PANCA BAKTI MAGETAN
20509327,SMKS PANCA BHAKTI 5 PARANG
20509329,SMKS MAOSPATI
20509347,SMKN TAKERAN
20510098,SMKN 2 PONOROGO
20510099,SMKN 1 SAWOO
20510101,SMKN 1 JENANGAN
20510102,SMKS MUHAMMADIYAH 2 PONOROGO
20511017,SMKS MAARIF SUDIMORO
20511946,SMKS AR-RAHMAH
20511947,SMK NEGERI 1 PLOSOKLATEN
20511971,SMKS PUTRA HARAPAN PLEMAHAN
20511973,SMKS TUNAS BANGSA PARE
20513253,SMKN 1 GONDANG
20514338,SMKS BINA WISATA SANANKULON
20514340,SMKS WIGHNESWARA WLINGI
20514342,SMKS PEMUDA 2 WATES
20514364,SMKN 1 DOKO
20514365,SMKN 1 BAKUNG
20514367,SMKS PEMUDA 3 KESAMBEN BLITAR
20515448,SMKS NGUNUT TULUNGAGUNG
20515449,SMKN 3 BOYOLANGU
20517719,SMKS KHAIRUDDIN GONDANGLEGI
20517720,SMKS KOSGORO 4 KARANG PLOSO
20517721,SMKS KOSGORO 1 LAWANG
20517722,SMKS KOSGORO 2 NGANTANG
20517725,SMKS 10 NOPEMBER BULULAWANG
20517753,SMKS TUREN
20517755,SMKS WIDYA KARTIKA KARANGPLOSO
20517766,SMKN 1 SINGOSARI
20519140,SMKS YADIKA 1 BANGIL
20519141,SMKS WALISONGO 2 GEMPOL
20519142,SMKS TRISAKTI BEJI BANGIL
20519145,SMKN WINONGAN
20519146,SMKN TUTUR PASURUAN
20519147,SMKN 1 SUKOREJO
20519148,SMKN PUSPO PASURUAN
20519164,SMKN 1 NGULING
20519278,SMKN 1 BANGIL
20519293,SMKS KARTIKA GRATI
20519294,SMKS DEWANTORO PASURUAN
20521448,SMKS MULIA TEMPEH
20521452,SMKN TEMPURSARI
20521455,SMKN PASIRIAN
20521717,SMKN 1 TLOGOSARI
20521724,SMKN 1 BONDOWOSO
20522636,SMKN 1 PANJI SITUBONDO
20522637,SMKS IBRAHIMY 1 SUKOREJO
20522644,SMKN 1 SUBOH SITUBONDO
20522654,SMKS IBRAHIMY SITUBONDO
20523734,SMKN 1 JEMBER
20523749,SMKN 4 JEMBER
20523756,SMKN 2 JEMBER
20523758,SMKS TEKNOLOGI BALUNG
20523760,SMKN 5 JEMBER
20523849,SMKN 6 JEMBER
20525588,SMKS MUHAMMADIYAH 3 TEGALDILMO
20525598,SMKS DARUSSALAM BLOKAGUNG
20525621,SMKS PGRI 2 GIRI
20525630,SMKS PGRI 1 BANYUWANGI
20527173,SMKN 1 PAMEKASAN
20527174,SMKN 2 PAMEKASAN
20527175,SMKN 3 PAMEKASAN
20529956,SMKN 1 SUMENEP
20529957,SMKN 1 KALIANGET
20531223,SMKN 2 BANGKALAN
20531224,SMKN 1 BANGKALAN
20531225,SMKN 1 AROSBAYA BANGKALAN
20532174,SMKS KARTIKA 1 SURABAYA
20532175,SMKS KARTIKA 2 SURABAYA
20532177,SMKS KATOLIK MATER AMABILIS SURABAYA
20532183,SMKS KAL 1 SURABAYA
20532188,SMKS GANESYA SURABAYA
20532190,SMKS GEMA 45 SURABAYA
20532192,SMKS INDO BARUNA SURABAYA
20532195,SMKN 3 SURABAYA
20532196,SMKN 4 SURABAYA
20532197,SMKN 7 SURABAYA
20532198,SMKN 8 SURABAYA
20532200,SMKS PARIWISATA SATYA WIDYA
20532203,SMKN 2 SURABAYA
20532204,SMKN 10 SURABAYA
20532205,SMKN 1 SURABAYA
20532206,SMKS MAHARDHIKA SURABAYA
20532209,SMKS MUHAMMADIYAH 1 SURABAYA
20532211,SMKN 5 SURABAYA
20532212,SMKN 6 SURABAYA
20532214,SMKS PERDANA SURABAYA
20532255,SMKS BRAWIJAYA SURABAYA
20532256,SMKS BUBUTAN
20532257,SMKS ANTARTIKA SURABAYA
20532267,SMKS 45 SURABAYA
20532671,SMKS PGRI 10 SURABAYA
20532680,SMKS TARUNA SURABAYA
20532682,SMKS PUTRA AIRLANGGA SURABAYA
20532686,SMKS PGRI 14 SURABAYA
20532687,SMKS PGRI 3 SURABAYA
20532688,SMKS PGRI 5 SURABAYA
20532690,SMKS PRAPANCA 2 SURABAYA
20532691,SMKS PRAPANCA 1 SURABAYA
20532696,SMKS YESTA SURABAYA
20532708,SMKS TRIYASA SURABAYA
20533646,SMKS BHAKTI LUHUR
20533649,SMKS ARDJUNA 2
20533795,SMKS PGRI 6 MALANG
20533798,SMKS PUTRA INDONESIA
20533807,SMKS YP 17 2 MALANG
20533808,SMKS PGRI 3 MALANG
20533809,SMKS PGRI 2 MALANG
20533812,SMKS NASIONAL MALANG
20533814,SMKN 2 MALANG
20533815,SMKN 3 MALANG
20533817,SMKN 5 MALANG
20533819,SMKN 7 MALANG
20533822,SMKS PETRA YPK JATIM
20533823,SMKS COR JESU MALANG
20534151,SMKS COKROAMINOTO 1 MADIUN
20534173,SMKS YP 17 1 MADIUN
20534175,SMKN 5 MADIUN
20534176,SMKN 4 MADIUN
20534177,SMKN 3 MADIUN
20534178,SMKN 2 MADIUN
20534180,SMKS KUSUMA TERATE MADIUN
20534183,SMKS GAMALIEL 1 MADIUN
20534184,SMKS PENERBANGAN ANTARIKSA MADIUN
20534185,SMKS PGRI 1 MADIUN
20534193,SMKS PGRI 3 MADIUN
20534194,SMKS PGRI 2 MADIUN
20534195,SMKS COKROAMINOTO 2 MADIUN
20534363,SMKS PELAYARAN HANG TUAH KEDIRI
20534394,SMKS BRAWIJAYA KEDIRI
20534398,SMKN 1 KEDIRI
20534403,SMKN 3 KEDIRI
20534782,SMKS PUTRA BANGSA MOJOKERTO
20534783,SMKS RADEN PATAH
20535053,SMKS ANGKATAN 45 BLITAR
20535054,SMKS DR ISMANGIL BLITAR
20535094,SMKS TRIJAYA BLITAR
20535098,SMKN 2 BLITAR
20535099,SMKN 3 BLITAR
20535473,UPT SMK NEGERI 2 PASURUAN
20536263,SMKS TAMAN SISWA 2 PROBOLINGGO
20536275,SMKS TAMANSISWA 1 PROBOLINGGO
20536291,SMKS MUHAMMADIYAH 2 PROBOLINGGO
20536292,SMKS MUHAMMADIYAH 1 PROBOLINGGO
20536819,SMKS 17 AGUSTUS BATU
20536825,SMKS MUHAMMADIYAH 1 BATU
20536924,SMKS PGRI 1 PROBOLINGGO
20536954,SMKS PEMBANGUNAN REJOSO
20537219,SMKS PGRI 1 SUTOJAYAN BLITAR
20537498,SMKN PONCOL
20537501,SMKN KARTOHARJO
20538337,SMKS MUHAMMADIYAH 1 NGANJUK
20538338,SMKS MUHAMMADIYAH 2 NGANJUK
20538341,SMKN 1 KERTOSONO
20538343,SMKN 2 NGANJUK
20538346,SMKS PGRI 1 NGANJUK
20539063,SMKN 1 BADEGAN
20539316,SMKS ISLAMIYAH WIDODAREN
20539364,SMKN 1 KENDIT
20539365,SMKN 1 SITUBONDO
20539366,SMKN 2 SITUBONDO
20539723,SMK AL IHSANI
20539749,SMKN 10 MALANG
20539752,SMKS PGRI 7 SINGHASARI
20539815,SMKS ISLAM ULUL ALBAB
20540078,SMKS KEMALA BHAYANGKARI 1
20540085,SMKS ISLAM TARUNA 2 KREMBUNG
20540097,SMKS DARMA SISWA 1 SIDOARJO
20540098,SMKS DHARMA WIRAWAN 2
20540101,SMKS PENERBANGAN DHARMA WIRAWAN SDOARJO
20540107,SMKS TRISAKTI TULANGAN
20540179,SMKS MUHAMMADIYAH 4 GLENMORE
20540308,SMK DARUL ULUM KEPOHDOKO
20540309,SMK DWI DHARMA MOJOWARNO
20540312,SMK MUHAMMADIYAH 1 NGORO
20541256,SMKS MUHAMMADIYAH 1 SUMBERREJO
20541260,SMKN KASIMAN
20541262,SMKN NGASEM
20541264,SMKN PURWOSARI
20541265,SMKN SUGIHWARAS
20541409,SMKS DARUT TAUHID BANGIL
20541410,SMKS MAARIF PANDAAN
20541411,SMKN 1 BEJI
20541412,SMKN PRIGEN
20541414,SMKN 1 WONOREJO
20542509,SMK ISLAM 1 DURENAN
20542510,SMK ISLAM 2 DURENAN
20542511,SMKS ISLAM PANGGUL
20542512,SMK KARYA DHARMA 1 TRENGGALEK
20542513,SMK KARYA DHARMA 2 TRENGGALEK
20542515,SMK MUHAMMADIYAH WATULIMO
20542516,SMK NEGERI 1 WATULIMO
20542518,SMK PERSATUAN KARANGAN
20542521,SMKS QOMARUL HIDAYAH 1
20542523,SMK NEGERI 1 POGALAN
20542524,SMK NEGERI 1 TRENGGALEK
20542536,SMKN 1 GEMPOL
20546981,SMKN RENGEL
20547018,SMKS PERSATUAN MAOSPATI
20547020,SMKS PSM 1 TAKERAN
20547021,SMKS PSM LEMBEYAN
20547808,SMKS MUHAMMADIYAH JATIROTO
20547821,SMKS ISLAM PENANGGUNGAN NGORO
20547837,SMKS AL FATTAH TAHUNAN
20548672,SMK TI ANNAJIYAH BU JOMBANG
20548732,SMKN  KARE
20548745,SMKN 2 BOYOLANGU
20548801,SMKS YP 17 JOMBANG JEMBER
20548806,SMKN 11 MALANG
20548807,SMKN 12 MALANG
20548987,SMKS TARUNA
20549087,SMKS KARTINI JEMBER
20549215,SMKN 2 TUREN
20549216,SMKN 1 PUJON
20549263,SMKS NAZHATUT THULLAB
20549264,SMKN 1 TAMBELANGAN
20549272,SMKS WAHID HASYIM
20549351,SMKS PGRI 2 JEMBER
20549361,SMKS WIJAYA SUKODONO
20549448,SMKN 1 SLAHUNG
20549518,SMKS BUDI MULIA PAKISAJI
20549521,SMKS MIFTAHUL ULUM PAGELARAN
20549522,SMKS PGRI KROMENGAN
20549694,SMKS PGRI 4 PAKIS
20549903,SMKS MUHAMMADIYAH JEMBER
20551695,SMKS TEUKU UMAR KALISAT
20551696,SMKS NURIS JEMBER
20551723,SMKN 1 PANGGUNGREJO BLITAR
20551808,SMKS AL AMNANIYAH KARANGJATI
20551910,SMKS AL HAMIDIYAH
20551916,SMKS AL AKHYAR LABANG
20552070,SMKS SUMBER BUNGA
20552192,SMKS DARUL FIKRI
20552202,SMKS PELAYARAN BHAKTI SAMUDERA SURABAYA
20552453,SMKS PURNAMA GEMPOL
20552454,SMKS WAHID HASYIM BANGIL
20552911,SMKS CENDIKA BANGSA KEPANJEN
20553241,SMKS ZAINUL HASAN GENGGONG
20553243,SMKS ADDASUQI
20553244,SMKS RAUDLATUL ISLAM
20553246,SMKS SYEKH ABDUL QODIR AL JAILANI
20553975,SMKS ATTANWIR
20553986,SMKS AL IKHLAS
20554053,SMKS WACHID HASYIM PALENGAAN
20554119,SMKS PURUHITA SURABAYA
20554154,SMKS SALAFIYAH SYAFIIYAH
20554155,SMKS NURUL FALAH
20554221,SMKS ASSULTHONIYAH
20554341,SMK PP Negeri 1 TEGALAMPEL
20554353,SMKS AL AZHAR MENGANTI
20554359,SMKS NU BAHRUL ULUM
20554366,SMK NEGERI 1 SURUH
20554376,SMK GLOBAL
20554405,SMKN LENGKONG
20554415,SMKS AL AZHAR REMBANG
20554534,SMKN BANDAR
20554606,SMK UNGGULAN NU MOJOAGUNG
20554683,SMKS AL ISHLAH BESUKI
20554848,SMKN 7 JEMBER
20554852,SMKS AL AZIZIYAH
20554903,SMKN PALANG
20554925,SMKN 1 SUMBERASIH
20554931,SMKN SEKAR
20554932,SMKN 1 GEMARANG
20554940,SMKS MUHAMMADIYAH 3 KEPOHBARU
20555114,SMKS PLUS NURUL ULUM PANTI
20555118,SMKS PGRI II GRESIK
20555383,SMKS BUSTANUL ULUM
20557257,SMKS MERDEKA LAWANG
20557424,SMKS WALI SONGO BULULAWANG
20558971,SMKS AL MUKHLISIN
20562077,SMKN 1 WONOMERTO
20562087,SMK NEGERI 1 BANYUANYAR
20562091,SMKN 1 KOTAANYAR
20562457,SMKS TARBIYATUL ISLAMIYAH
20562458,SMKS BAHAGIA GENDING
20562460,SMKS DARUL MUKHLASHIN
20562657,SMKS ISLAM AN NUURU TIRTOYUDO
20563921,SMKS IBNU KHALDUN
20564050,SMKS INKLUSI - TPA JEMBER
20564067,SMKN 1 KEPANJEN
20564082,SMKS ASSALAM BANTUR
20564084,SMKS HIDAYATUL MUBTADI`IN
20564240,SMKS ISLAM KEPANJEN
20564370,SMKS PLUS AL AZIZ
20564454,SMKS ISLAM DARUS SALAM
20564459,SMKS ISLAM AL FUTUHIYYAH
20564461,SMKS NURUR RAHMAN
20565542,SMKS AINUL ULUM PULUNG
20566062,SMKN 1 KANOR
20566150,SMKS NURUS SHOLEH
20566161,SMKS ISMAIELIY
20566332,SMKS SUNAN AMPEL KASEMBON
20566375,SMKS AL - MUNAWWARIYYAH
20566398,SMKN SENDURO
20566425,SMKS NURUL AMIEN
20566428,SMKS SYAMSUL ARIFIN
20566430,SMKS KIMIA MUDDA
20567071,SMKS AL BADRI KALISAT
20567131,SMKS INFORMATIKA AL QALAM
20567335,SMKS ROUDLOTUS SHOLIHIN KUNIR
20567359,SMKS TERPADU SYAHID
20568497,SMK MUHAMMADIYAH 2
20568696,SMKS TAHSINUL AKHLAQ
20568697,SMKS DIPONEGORO TUMPANG
20569011,SMKS AL KAAFFAH KEPANJEN
20569038,SMKS DARUL HUDA
20569048,SMKS MAMBAUL ULUM
